Title,Named-entity,Sentence
Vladimir Putin,Infobox,Infobox officeholder name              Vladimir Putin native_name        image             Vladimir Putin 17-11-2021 (cropped).jpg caption           Putin in 2021 office1           President of Russia term_start1       7 May 2012 term_end1         predecessor1      Dmitry Medvedev successor1        primeminister1     term_start2       7 May 2000 term_end2         7 May 2008Acting: 31 December 1999  7 May 2000 predecessor2      Boris Yeltsin successor2        Dmitry Medvedev primeminister2     office3           Prime Minister of Russia term_start3       8 May 2008 term_end3         7 May 2012 predecessor3      Viktor Zubkov successor3        Dmitry Medvedev president3        Dmitry Medvedev 1blankname3       First Deputy 1namedata3         term_start4       9 August 1999 term_end4         7 May 2000 predecessor4      Sergei Stepashin successor4        Mikhail Kasyanov president4        Boris Yeltsin 1blankname4       First Deputy 1namedata4         office5           Secretary of the Security Council of Russia term_start5       9 March 1999 term_end5         9 August 1999 president5        Boris Yeltsin predecessor5      Nikolay Bordyuzha successor5        Sergei Ivanov office6           Director of the Federal Security Service term_start6       25 July 1998 term_end6         29 March 1999 president6        Boris Yeltsin predecessor6      Nikolay Kovalyov successor6        Nikolai Patrushev office7           Leader of All-Russia People's Front term_start7       12 June 2013 term_end7         predecessor7      Office established office8           Chairman of the Council of Ministers of the Union State 1blankname8       Chairman 1namedata8         2blankname8       General Secretary 2namedata8        Pavel Borodin term_start8       27 May 2008 term_end8         18 July 2012 predecessor8      Viktor Zubkov successor8        Dmitry Medvedev office9           Leader of United Russia term_start9       7 May 2008 term_end9         26 May 2012 predecessor9      Boris Gryzlov successor9        Dmitry Medvedev party             Independent (19911995; 20012008; 2012present)
Vladimir Putin,the Russo-Ukrainian War,"Economic, industrial, and energy policies Sergey Guriyev, when talking about Putin's economic policy, divided it into four distinct periods: the ""reform"" years of his first term (19992003); the ""statist"" years of his second term (2004  the first half of 2008); the world economic crisis and recovery (the second half of 20082013); and the Russo-Ukrainian War, Russia's growing isolation from the global economy, and stagnation (2014present).In 2000, Putin launched the ""Programme for the Socio-Economic Development of the Russian Federation for the Period 20002010"", but it was abandoned in 2008 when it was 30% complete."
Vladimir Putin,Russia,"Economic, industrial, and energy policies Sergey Guriyev, when talking about Putin's economic policy, divided it into four distinct periods: the ""reform"" years of his first term (19992003); the ""statist"" years of his second term (2004  the first half of 2008); the world economic crisis and recovery (the second half of 20082013); and the Russo-Ukrainian War, Russia's growing isolation from the global economy, and stagnation (2014present).In 2000, Putin launched the ""Programme for the Socio-Economic Development of the Russian Federation for the Period 20002010"", but it was abandoned in 2008 when it was 30% complete."
Vladimir Putin,2014present).In 2000,"Economic, industrial, and energy policies Sergey Guriyev, when talking about Putin's economic policy, divided it into four distinct periods: the ""reform"" years of his first term (19992003); the ""statist"" years of his second term (2004  the first half of 2008); the world economic crisis and recovery (the second half of 20082013); and the Russo-Ukrainian War, Russia's growing isolation from the global economy, and stagnation (2014present).In 2000, Putin launched the ""Programme for the Socio-Economic Development of the Russian Federation for the Period 20002010"", but it was abandoned in 2008 when it was 30% complete."
Vladimir Putin,Putin,"Economic, industrial, and energy policies Sergey Guriyev, when talking about Putin's economic policy, divided it into four distinct periods: the ""reform"" years of his first term (19992003); the ""statist"" years of his second term (2004  the first half of 2008); the world economic crisis and recovery (the second half of 20082013); and the Russo-Ukrainian War, Russia's growing isolation from the global economy, and stagnation (2014present).In 2000, Putin launched the ""Programme for the Socio-Economic Development of the Russian Federation for the Period 20002010"", but it was abandoned in 2008 when it was 30% complete."
Vladimir Putin,"the ""Programme for the Socio-Economic Development of the Russian Federation for the Period 20002010","Economic, industrial, and energy policies Sergey Guriyev, when talking about Putin's economic policy, divided it into four distinct periods: the ""reform"" years of his first term (19992003); the ""statist"" years of his second term (2004  the first half of 2008); the world economic crisis and recovery (the second half of 20082013); and the Russo-Ukrainian War, Russia's growing isolation from the global economy, and stagnation (2014present).In 2000, Putin launched the ""Programme for the Socio-Economic Development of the Russian Federation for the Period 20002010"", but it was abandoned in 2008 when it was 30% complete."
Vladimir Putin,2008,"Economic, industrial, and energy policies Sergey Guriyev, when talking about Putin's economic policy, divided it into four distinct periods: the ""reform"" years of his first term (19992003); the ""statist"" years of his second term (2004  the first half of 2008); the world economic crisis and recovery (the second half of 20082013); and the Russo-Ukrainian War, Russia's growing isolation from the global economy, and stagnation (2014present).In 2000, Putin launched the ""Programme for the Socio-Economic Development of the Russian Federation for the Period 20002010"", but it was abandoned in 2008 when it was 30% complete."
Vladimir Putin,30%,"Economic, industrial, and energy policies Sergey Guriyev, when talking about Putin's economic policy, divided it into four distinct periods: the ""reform"" years of his first term (19992003); the ""statist"" years of his second term (2004  the first half of 2008); the world economic crisis and recovery (the second half of 20082013); and the Russo-Ukrainian War, Russia's growing isolation from the global economy, and stagnation (2014present).In 2000, Putin launched the ""Programme for the Socio-Economic Development of the Russian Federation for the Period 20002010"", but it was abandoned in 2008 when it was 30% complete."
Vladimir Putin,2006,"In 2006, Putin launched an industry consolidation programme to bring the main aircraft-producing companies under a single umbrella organization, the United Aircraft Corporation (UAC).In 2014, Putin signed a deal to supply China with 38 billion cubic meters of natural gas per year."
Vladimir Putin,Putin,"In 2006, Putin launched an industry consolidation programme to bring the main aircraft-producing companies under a single umbrella organization, the United Aircraft Corporation (UAC).In 2014, Putin signed a deal to supply China with 38 billion cubic meters of natural gas per year."
Vladimir Putin,the United Aircraft Corporation,"In 2006, Putin launched an industry consolidation programme to bring the main aircraft-producing companies under a single umbrella organization, the United Aircraft Corporation (UAC).In 2014, Putin signed a deal to supply China with 38 billion cubic meters of natural gas per year."
Vladimir Putin,2014,"In 2006, Putin launched an industry consolidation programme to bring the main aircraft-producing companies under a single umbrella organization, the United Aircraft Corporation (UAC).In 2014, Putin signed a deal to supply China with 38 billion cubic meters of natural gas per year."
Vladimir Putin,Putin,"In 2006, Putin launched an industry consolidation programme to bring the main aircraft-producing companies under a single umbrella organization, the United Aircraft Corporation (UAC).In 2014, Putin signed a deal to supply China with 38 billion cubic meters of natural gas per year."
Vladimir Putin,China,"In 2006, Putin launched an industry consolidation programme to bring the main aircraft-producing companies under a single umbrella organization, the United Aircraft Corporation (UAC).In 2014, Putin signed a deal to supply China with 38 billion cubic meters of natural gas per year."
Vladimir Putin,38 billion cubic meters,"In 2006, Putin launched an industry consolidation programme to bring the main aircraft-producing companies under a single umbrella organization, the United Aircraft Corporation (UAC).In 2014, Putin signed a deal to supply China with 38 billion cubic meters of natural gas per year."
Vladimir Putin,Power of Siberia,"Power of Siberia, which Putin has called the ""world's biggest construction project"", was launched in 2019 and is expected to continue for 30 years at an ultimate cost to China of $400bn."
Vladimir Putin,Putin,"Power of Siberia, which Putin has called the ""world's biggest construction project"", was launched in 2019 and is expected to continue for 30 years at an ultimate cost to China of $400bn."
Vladimir Putin,2019,"Power of Siberia, which Putin has called the ""world's biggest construction project"", was launched in 2019 and is expected to continue for 30 years at an ultimate cost to China of $400bn."
Vladimir Putin,30 years,"Power of Siberia, which Putin has called the ""world's biggest construction project"", was launched in 2019 and is expected to continue for 30 years at an ultimate cost to China of $400bn."
Vladimir Putin,China,"Power of Siberia, which Putin has called the ""world's biggest construction project"", was launched in 2019 and is expected to continue for 30 years at an ultimate cost to China of $400bn."
Vladimir Putin,400bn,"Power of Siberia, which Putin has called the ""world's biggest construction project"", was launched in 2019 and is expected to continue for 30 years at an ultimate cost to China of $400bn."
Vladimir Putin,Meduza,"According to Meduza, Putin has since 2007 predicted on a number of occasions that Russia will become one of the world's five largest economies."
Vladimir Putin,Putin,"According to Meduza, Putin has since 2007 predicted on a number of occasions that Russia will become one of the world's five largest economies."
Vladimir Putin,2007,"According to Meduza, Putin has since 2007 predicted on a number of occasions that Russia will become one of the world's five largest economies."
Vladimir Putin,Russia,"According to Meduza, Putin has since 2007 predicted on a number of occasions that Russia will become one of the world's five largest economies."
Vladimir Putin,five,"According to Meduza, Putin has since 2007 predicted on a number of occasions that Russia will become one of the world's five largest economies."
Vladimir Putin,2013,"In 2013, he said Russia was one of the five biggest economies in terms of gross domestic product but still lagged behind other countries on indicators such as labour productivity."
Vladimir Putin,Russia,"In 2013, he said Russia was one of the five biggest economies in terms of gross domestic product but still lagged behind other countries on indicators such as labour productivity."
Vladimir Putin,one,"In 2013, he said Russia was one of the five biggest economies in terms of gross domestic product but still lagged behind other countries on indicators such as labour productivity."
Vladimir Putin,five,"In 2013, he said Russia was one of the five biggest economies in terms of gross domestic product but still lagged behind other countries on indicators such as labour productivity."
Vladimir Putin,2004,"In 2004, Putin signed the Kyoto Protocol treaty designed to reduce greenhouse gas emissions."
Vladimir Putin,Putin,"In 2004, Putin signed the Kyoto Protocol treaty designed to reduce greenhouse gas emissions."
